RMS,Peak,Mean,STD,Energy,Label
0.85696,1.6023,0.038303,0.85653,735.1123,Swell
0.70675,1,1.0433e-18,0.70711,500,Normal
0.61384,1,-0.036526,0.61306,377.1742,Sag
0.79123,1.3581,0.022773,0.79129,626.6667,Swell
0.61522,1,-0.03569,0.61449,378.8783,Sag
0.83333,1.5169,0.032868,0.83309,695.1253,Swell
0.70675,1,1.0433e-18,0.70711,500,Normal
0.8244,1.484,0.030776,0.82424,680.3162,Swell
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.64567,1,-0.020994,0.64565,417.309,Sag
0.64691,1,-0.020488,0.64691,418.9171,Sag
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.64808,1,-0.020017,0.6481,420.4325,Sag
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.70675,1,1.0433e-18,0.70711,500,Normal
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.61275,1,-0.037198,0.61193,375.8417,Sag
0.70675,1,1.0433e-18,0.70711,500,Normal
0.86646,1.6361,0.040449,0.86595,751.5072,Swell
0.70675,1,1.0433e-18,0.70711,500,Normal
0.62836,1,-0.028671,0.62802,395.2355,Sag
0.70675,1,1.0433e-18,0.70711,500,Normal
0.70675,1,1.0433e-18,0.70711,500,Normal
0.70675,1,1.0433e-18,0.70711,500,Normal
0.60588,1,-0.041896,0.60474,367.4616,Sag
0.8765,1.6714,0.042694,0.8759,769.0167,Swell
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.64953,1,-0.019439,0.64956,422.3122,Sag
0.70675,1,1.0433e-18,0.70711,500,Normal
0.70675,1,1.0433e-18,0.70711,500,Normal
0.75984,1.2327,0.014799,0.76008,577.9395,Swell
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.81509,1.4492,0.028568,0.815,665.0371,Swell
0.64485,1,-0.021331,0.64482,416.2473,Sag
0.70675,1,1.0433e-18,0.70711,500,Normal
0.78853,1.3476,0.022106,0.78862,622.4084,Swell
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.70675,1,1.0433e-18,0.70711,500,Normal
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.60541,1,-0.042253,0.60424,366.8908,Sag
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.86839,1.6429,0.040883,0.86786,754.8572,Swell
0.64535,1,-0.021128,0.64532,416.8874,Sag
0.64916,1,-0.019586,0.64919,421.8318,Sag
0.70675,1,1.0433e-18,0.70711,500,Normal
0.70675,1,1.0433e-18,0.70711,500,Normal
0.86655,1.6364,0.040469,0.86603,751.6558,Swell
0.70675,1,1.0433e-18,0.70711,500,Normal
0.88406,1.6977,0.04437,0.88339,782.3399,Swell
0.70675,1,1.0433e-18,0.70711,500,Normal
0.61263,1,-0.037274,0.6118,375.6921,Sag
0.70675,1,1.0433e-18,0.70711,500,Normal
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.70675,1,1.0433e-18,0.70711,500,Normal
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.85197,1.5845,0.037168,0.85158,726.5764,Swell
0.70675,1,1.0433e-18,0.70711,500,Normal
0.6118,1,-0.037799,0.61094,374.6789,Sag
0.79928,1.3892,0.02475,0.79929,639.4816,Swell
0.70675,1,1.0433e-18,0.70711,500,Normal
0.79864,1.3867,0.024594,0.79866,638.458,Swell
0.79253,1.3631,0.023094,0.79258,628.7245,Swell
0.85194,1.5844,0.037161,0.85156,726.5287,Swell
0.61212,1,-0.037595,0.61127,375.0693,Sag
0.70675,1,1.0433e-18,0.70711,500,Normal
0.62808,1,-0.028807,0.62774,394.8825,Sag
0.7866,1.3401,0.021625,0.7867,619.3611,Swell
0.63947,1,-0.023598,0.63935,409.3313,Sag
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.70675,1,1.0433e-18,0.70711,500,Normal
0.64504,1,-0.021254,0.64501,416.4898,Sag
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.70675,1,1.0433e-18,0.70711,500,Normal
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.60884,1,-0.039769,0.60784,371.0533,Sag
0.85685,1.6019,0.038279,0.85642,734.9287,Swell
0.86525,1.6318,0.040176,0.86475,749.4016,Swell
0.70675,1,1.0433e-18,0.70711,500,Normal
0.70675,1,1.0433e-18,0.70711,500,Normal
0.85344,1.5897,0.037503,0.85304,729.0887,Swell
0.62674,1,-0.029469,0.62636,393.1919,Sag
0.70675,1,1.0433e-18,0.70711,500,Normal
0.80592,1.4146,0.026363,0.80589,650.1485,Swell
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.61027,1,-0.0388,0.60934,372.7996,Sag
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.75366,1.2071,0.013172,0.75392,568.5742,Swell
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.70675,1,1.0433e-18,0.70711,500,Normal
0.80226,1.4006,0.025477,0.80225,644.2626,Swell
0.70675,1,1.0433e-18,0.70711,500,Normal
0.86,1.6132,0.038992,0.85954,740.3387,Swell
0.70675,1,1.0433e-18,0.70711,500,Normal
0.70675,1,1.0433e-18,0.70711,500,Normal
0.84341,1.5536,0.035205,0.84309,712.0467,Swell
0.61206,1,-0.037634,0.61121,374.9939,Sag
0.62093,1,-0.032465,0.62039,385.941,Sag
0.62643,1,-0.029621,0.62604,392.8063,Sag
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.61042,1,-0.038699,0.6095,372.9857,Sag
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.79894,1.3879,0.024668,0.79896,638.9442,Swell
0.64446,1,-0.021492,0.64442,415.7442,Sag
0.70675,1,1.0433e-18,0.70711,500,Normal
0.62978,1,-0.027988,0.62947,397.0215,Sag
0.86615,1.635,0.040379,0.86564,750.9657,Swell
0.6289,1,-0.028409,0.62858,395.9149,Sag
0.63976,1,-0.023474,0.63965,409.6986,Sag
0.61893,1,-0.033557,0.61833,383.4632,Sag
0.70675,1,1.0433e-18,0.70711,500,Normal
0.78944,1.3512,0.022331,0.78952,623.8427,Swell
0.615,1,-0.035823,0.61426,378.6047,Sag
0.7565,1.2189,0.013921,0.75675,572.8591,Swell
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.86146,1.6183,0.039322,0.86099,742.8552,Swell
0.77729,1.3033,0.019287,0.77744,604.7813,Swell
0.70675,1,1.0433e-18,0.70711,500,Normal
0.61529,1,-0.035652,0.61456,378.9565,Sag
0.70675,1,1.0433e-18,0.70711,500,Normal
0.70675,1,1.0433e-18,0.70711,500,Normal
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.63221,1,-0.026845,0.63195,400.088,Sag
0.70675,1,1.0433e-18,0.70711,500,Normal
0.64358,1,-0.021856,0.64353,414.6123,Sag
0.64965,1,-0.019393,0.64968,422.4646,Sag
0.6206,1,-0.032645,0.62005,385.5255,Sag
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.87422,1.6634,0.042187,0.87364,765.027,Swell
0.85218,1.5852,0.037216,0.85179,726.9404,Swell
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.86135,1.6179,0.039297,0.86088,742.6603,Swell
0.62065,1,-0.032617,0.6201,385.5887,Sag
0.62269,1,-0.03153,0.6222,388.1307,Sag
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.80013,1.3925,0.024958,0.80014,640.8425,Swell
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.70675,1,1.0433e-18,0.70711,500,Normal
0.70675,1,1.0433e-18,0.70711,500,Normal
0.70675,1,1.0433e-18,0.70711,500,Normal
0.85503,1.5954,0.037866,0.85462,731.8135,Swell
0.6127,1,-0.037232,0.61187,375.7751,Sag
0.70675,1,1.0433e-18,0.70711,500,Normal
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.60263,1,-0.044501,0.60128,363.5204,Sag
0.60754,1,-0.040683,0.60647,369.4682,Sag
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.64474,1,-0.021378,0.6447,416.1006,Sag
0.6353,1,-0.025433,0.63511,404.0135,Sag
0.83957,1.5397,0.03432,0.83929,705.59,Swell
0.70675,1,1.0433e-18,0.70711,500,Normal
0.64348,1,-0.0219,0.64343,414.4769,Sag
0.70675,1,1.0433e-18,0.70711,500,Normal
0.60519,1,-0.042421,0.60401,366.6258,Sag
0.80306,1.4037,0.025672,0.80305,645.5503,Swell
0.60286,1,-0.044303,0.60153,363.8026,Sag
0.60738,1,-0.040797,0.60631,369.2745,Sag
0.70675,1,1.0433e-18,0.70711,500,Normal
0.70675,1,1.0433e-18,0.70711,500,Normal
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.64176,1,-0.022621,0.64168,412.2648,Sag
0.70675,1,1.0433e-18,0.70711,500,Normal
0.60371,1,-0.0436,0.60243,364.8264,Sag
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.79798,1.3842,0.024434,0.79801,637.4141,Swell
0.70675,1,1.0433e-18,0.70711,500,Normal
0.87055,1.6505,0.041367,0.87001,758.6225,Swell
0.75235,1.2017,0.012824,0.75262,566.5961,Swell
0.70675,1,1.0433e-18,0.70711,500,Normal
0.64462,1,-0.021425,0.64459,415.9543,Sag
0.70675,1,1.0433e-18,0.70711,500,Normal
0.6205,1,-0.032695,0.61995,385.4101,Sag
0.78239,1.3235,0.020572,0.78251,612.7449,Swell
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.62605,1,-0.029812,0.62565,392.3262,Sag
0.70675,1,1.0433e-18,0.70711,500,Normal
0.62567,1,-0.03,0.62526,391.8567,Sag
0.86311,1.6242,0.039694,0.86262,745.6956,Swell
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.81505,1.4491,0.028559,0.81496,664.9759,Swell
0.63114,1,-0.027344,0.63086,398.7368,Sag
0.61621,1,-0.035111,0.61551,380.0889,Sag
0.62867,1,-0.028523,0.62833,395.6184,Sag
0.62262,1,-0.031567,0.62213,388.0439,Sag
0.81713,1.4569,0.029055,0.81703,668.3773,Swell
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.70675,1,1.0433e-18,0.70711,500,Normal
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.86963,1.6472,0.041159,0.86908,757.004,Swell
0.88056,1.6855,0.043595,0.87992,776.1544,Swell
0.63788,1,-0.024289,0.63774,407.298,Sag
0.63874,1,-0.023915,0.63861,408.3935,Sag
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.70675,1,1.0433e-18,0.70711,500,Normal
0.70675,1,1.0433e-18,0.70711,500,Normal
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.78004,1.3142,0.019981,0.78017,609.0661,Swell
0.70675,1,1.0433e-18,0.70711,500,Normal
0.8357,1.5255,0.033421,0.83545,699.0934,Swell
0.60936,1,-0.039408,0.60839,371.6958,Sag
0.822,1.475,0.030208,0.82185,676.3551,Swell
0.60434,1,-0.043087,0.60311,365.5975,Sag
0.84124,1.5457,0.034704,0.84094,708.3893,Swell
0.70675,1,1.0433e-18,0.70711,500,Normal
0.88164,1.6893,0.043835,0.88099,778.061,Swell
0.60567,1,-0.042053,0.60452,367.2089,Sag
0.70675,1,1.0433e-18,0.70711,500,Normal
0.61126,1,-0.038147,0.61038,374.0174,Sag
0.70675,1,1.0433e-18,0.70711,500,Normal
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.77034,1.2755,0.017517,0.77053,594.0191,Swell
0.77385,1.2895,0.018413,0.77402,599.4387,Swell
0.84769,1.5691,0.036189,0.84734,719.2969,Swell
0.63999,1,-0.023376,0.63988,409.9914,Sag
0.83936,1.5389,0.03427,0.83908,705.2299,Swell
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.70675,1,1.0433e-18,0.70711,500,Normal
0.60704,1,-0.041039,0.60596,368.8679,Sag
0.60384,1,-0.043492,0.60257,364.9874,Sag
0.62644,1,-0.029617,0.62605,392.8162,Sag
0.87577,1.6688,0.042532,0.87518,767.7429,Swell
0.78761,1.344,0.021876,0.7877,620.951,Swell
0.70675,1,1.0433e-18,0.70711,500,Normal
0.76911,1.2705,0.0172,0.7693,592.1148,Swell
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.70675,1,1.0433e-18,0.70711,500,Normal
0.75592,1.2165,0.013769,0.75617,571.9864,Swell
0.78932,1.3507,0.022302,0.7894,623.6558,Swell
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.70675,1,1.0433e-18,0.70711,500,Normal
0.79901,1.3882,0.024685,0.79903,639.0539,Swell
0.70675,1,1.0433e-18,0.70711,500,Normal
0.61294,1,-0.037082,0.61212,376.0702,Sag
0.81317,1.442,0.028108,0.81309,661.9017,Swell
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.63173,1,-0.027067,0.63147,399.4866,Sag
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.61375,1,-0.036579,0.61297,377.0681,Sag
0.87651,1.6714,0.042697,0.87591,769.042,Swell
0.70675,1,1.0433e-18,0.70711,500,Normal
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.87477,1.6653,0.042309,0.87418,765.9885,Swell
0.60644,1,-0.04148,0.60532,368.1374,Sag
0.70675,1,1.0433e-18,0.70711,500,Normal
0.84003,1.5413,0.034425,0.83975,706.3589,Swell
0.64187,1,-0.022575,0.64179,412.4056,Sag
0.60742,1,-0.040763,0.60636,369.3318,Sag
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.70675,1,1.0433e-18,0.70711,500,Normal
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.70675,1,1.0433e-18,0.70711,500,Normal
0.81962,1.4662,0.029645,0.81949,672.4493,Swell
0.70675,1,1.0433e-18,0.70711,500,Normal
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.70675,1,1.0433e-18,0.70711,500,Normal
0.61368,1,-0.036622,0.61289,376.9813,Sag
0.70675,1,1.0433e-18,0.70711,500,Normal
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.63631,1,-0.024982,0.63614,405.2973,Sag
0.70675,1,1.0433e-18,0.70711,500,Normal
0.70675,1,1.0433e-18,0.70711,500,Normal
0.70675,1,1.0433e-18,0.70711,500,Normal
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.70675,1,1.0433e-18,0.70711,500,Normal
0.86126,1.6176,0.039277,0.86079,742.5078,Swell
0.7988,1.3874,0.024633,0.79882,638.7151,Swell
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.64703,1,-0.020442,0.64703,419.0644,Sag
0.60321,1,-0.044009,0.6019,364.2259,Sag
0.6459,1,-0.020903,0.64588,417.5979,Sag
0.70675,1,1.0433e-18,0.70711,500,Normal
0.62725,1,-0.029214,0.62689,393.8398,Sag
0.62095,1,-0.032456,0.62041,385.9601,Sag
0.7695,1.272,0.0173,0.76969,592.7164,Swell
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.86682,1.6373,0.04053,0.8663,752.1264,Swell
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.60707,1,-0.041015,0.60599,368.9085,Sag
0.8703,1.6496,0.041311,0.86976,758.1826,Swell
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.70675,1,1.0433e-18,0.70711,500,Normal
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.70675,1,1.0433e-18,0.70711,500,Normal
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.64338,1,-0.02194,0.64333,414.3527,Sag
0.70675,1,1.0433e-18,0.70711,500,Normal
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.62868,1,-0.028515,0.62835,395.6388,Sag
0.64407,1,-0.021653,0.64403,415.2427,Sag
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.70675,1,1.0433e-18,0.70711,500,Normal
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.60787,1,-0.040442,0.60683,369.8791,Sag
0.75774,1.224,0.014247,0.75798,574.7413,Swell
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.82813,1.4977,0.031653,0.82794,686.4813,Swell
0.70675,1,1.0433e-18,0.70711,500,Normal
0.6373,1,-0.024546,0.63714,406.5524,Sag
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.63761,1,-0.024408,0.63746,406.9518,Sag
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.80033,1.3932,0.025007,0.80034,641.1684,Swell
0.70675,1,1.0433e-18,0.70711,500,Normal
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.60264,1,-0.044489,0.60129,363.5366,Sag
0.64338,1,-0.02194,0.64333,414.3517,Sag
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.62746,1,-0.029111,0.6271,394.1018,Sag
0.62851,1,-0.028598,0.62818,395.4253,Sag
0.75344,1.2062,0.013114,0.75371,568.2466,Swell
0.70675,1,1.0433e-18,0.70711,500,Normal
0.7758,1.2974,0.01891,0.77596,602.4727,Swell
0.63995,1,-0.023391,0.63984,409.946,Sag
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.61261,1,-0.03729,0.61178,375.6618,Sag
0.60381,1,-0.043514,0.60254,364.9538,Sag
0.70675,1,1.0433e-18,0.70711,500,Normal
0.63872,1,-0.023923,0.63859,408.3703,Sag
0.61987,1,-0.033043,0.61929,384.6181,Sag
0.64921,1,-0.019566,0.64924,421.8986,Sag
0.63905,1,-0.02378,0.63893,408.7937,Sag
0.70675,1,1.0433e-18,0.70711,500,Normal
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.61139,1,-0.038065,0.61051,374.1718,Sag
0.82455,1.4845,0.030811,0.82438,680.5586,Swell
0.70675,1,1.0433e-18,0.70711,500,Normal
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.70675,1,1.0433e-18,0.70711,500,Normal
0.64047,1,-0.023168,0.64037,410.6142,Sag
0.62115,1,-0.032344,0.62062,386.2188,Sag
0.79863,1.3867,0.024592,0.79865,638.4423,Swell
0.87131,1.6531,0.041536,0.87075,759.9348,Swell
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.70675,1,1.0433e-18,0.70711,500,Normal
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.70675,1,1.0433e-18,0.70711,500,Normal
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.62586,1,-0.029905,0.62546,392.0933,Sag
0.70675,1,1.0433e-18,0.70711,500,Normal
0.63133,1,-0.027253,0.63106,398.9824,Sag
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.70675,1,1.0433e-18,0.70711,500,Normal
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.80325,1.4044,0.025718,0.80324,645.8557,Swell
0.70675,1,1.0433e-18,0.70711,500,Normal
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.84564,1.5617,0.035717,0.8453,715.8143,Swell
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.7599,1.2329,0.014813,0.76013,578.0211,Swell
0.60368,1,-0.043618,0.60241,364.8,Sag
0.70675,1,1.0433e-18,0.70711,500,Normal
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.70675,1,1.0433e-18,0.70711,500,Normal
0.84955,1.5758,0.036615,0.84918,722.4549,Swell
0.7603,1.2346,0.01492,0.76054,578.6411,Swell
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.70675,1,1.0433e-18,0.70711,500,Normal
0.64389,1,-0.021727,0.64385,415.0124,Sag
0.79626,1.3776,0.024012,0.79629,634.6591,Swell
0.64107,1,-0.022914,0.64098,411.377,Sag
0.70675,1,1.0433e-18,0.70711,500,Normal
0.70675,1,1.0433e-18,0.70711,500,Normal
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.78108,1.3183,0.020242,0.7812,610.691,Swell
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.81959,1.466,0.029637,0.81946,672.3935,Swell
0.70675,1,1.0433e-18,0.70711,500,Normal
0.70675,1,1.0433e-18,0.70711,500,Normal
0.76541,1.2555,0.016247,0.76562,586.4363,Swell
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.87821,1.6774,0.043076,0.8776,772.0321,Swell
0.86925,1.6459,0.041076,0.86872,756.3575,Swell
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.80824,1.4234,0.026924,0.80819,653.8982,Swell
0.64893,1,-0.019678,0.64896,421.5319,Sag
0.62163,1,-0.032089,0.62111,386.814,Sag
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.88284,1.6935,0.044102,0.88218,780.1888,Swell
0.70675,1,1.0433e-18,0.70711,500,Normal
0.70675,1,1.0433e-18,0.70711,500,Normal
0.77573,1.2971,0.018891,0.77589,602.3559,Swell
0.6455,1,-0.021066,0.64548,417.0825,Sag
0.6364,1,-0.024943,0.63623,405.4077,Sag
0.60626,1,-0.041615,0.60513,367.9163,Sag
0.70675,1,1.0433e-18,0.70711,500,Normal
0.6126,1,-0.037296,0.61177,375.6508,Sag
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.88229,1.6916,0.043979,0.88163,779.2137,Swell
0.70675,1,1.0433e-18,0.70711,500,Normal
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.63338,1,-0.026305,0.63315,401.5715,Sag
0.76941,1.2717,0.01728,0.76961,592.591,Swell
0.7743,1.2914,0.018528,0.77446,600.1382,Swell
0.61185,1,-0.037769,0.61099,374.7362,Sag
0.70675,1,1.0433e-18,0.70711,500,Normal
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.88353,1.6959,0.044253,0.88286,781.4011,Swell
0.70675,1,1.0433e-18,0.70711,500,Normal
0.70675,1,1.0433e-18,0.70711,500,Normal
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.60484,1,-0.042695,0.60363,366.1982,Sag
0.60389,1,-0.04345,0.60263,365.0491,Sag
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.62691,1,-0.029385,0.62653,393.4035,Sag
0.61365,1,-0.036644,0.61286,376.9378,Sag
0.77909,1.3105,0.019743,0.77923,607.5949,Swell
0.82944,1.5026,0.031959,0.82924,688.6538,Swell
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.70675,1,1.0433e-18,0.70711,500,Normal
0.70675,1,1.0433e-18,0.70711,500,Normal
0.82416,1.483,0.030718,0.824,679.9143,Swell
0.63617,1,-0.025046,0.63599,405.1143,Sag
0.77843,1.3078,0.019574,0.77857,606.5531,Swell
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.62822,1,-0.028743,0.62787,395.0489,Sag
0.83377,1.5185,0.032973,0.83354,695.8737,Swell
0.82731,1.4947,0.031462,0.82713,685.1333,Swell
0.60418,1,-0.043218,0.60293,365.3989,Sag
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.8775,1.6749,0.042916,0.87688,770.7702,Swell
0.70675,1,1.0433e-18,0.70711,500,Normal
0.70675,1,1.0433e-18,0.70711,500,Normal
0.65,1,-0.019253,0.65004,422.9214,Sag
0.70675,1,1.0433e-18,0.70711,500,Normal
0.63669,1,-0.024814,0.63652,405.7775,Sag
0.63092,1,-0.027447,0.63064,398.4607,Sag
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.70675,1,1.0433e-18,0.70711,500,Normal
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.70675,1,1.0433e-18,0.70711,500,Normal
0.6321,1,-0.026897,0.63184,399.9462,Sag
0.70675,1,1.0433e-18,0.70711,500,Normal
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.63376,1,-0.026133,0.63353,402.0492,Sag
0.75571,1.2156,0.013714,0.75596,571.6687,Swell
0.70675,1,1.0433e-18,0.70711,500,Normal
0.64697,1,-0.020466,0.64697,418.9865,Sag
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.82244,1.4767,0.030314,0.8223,677.0904,Swell
0.87262,1.6578,0.04183,0.87206,762.2327,Swell
0.70675,1,1.0433e-18,0.70711,500,Normal
0.60804,1,-0.040326,0.607,370.08,Sag
0.87084,1.6515,0.041431,0.87029,759.118,Swell
0.80872,1.4252,0.027039,0.80867,654.6742,Swell
0.61553,1,-0.035508,0.61481,379.2569,Sag
0.70675,1,1.0433e-18,0.70711,500,Normal
0.70675,1,1.0433e-18,0.70711,500,Normal
0.70675,1,1.0433e-18,0.70711,500,Normal
0.64771,1,-0.020169,0.64772,419.9426,Sag
0.70675,1,1.0433e-18,0.70711,500,Normal
0.60773,1,-0.040546,0.60668,369.7016,Sag
0.64146,1,-0.022746,0.64138,411.8868,Sag
0.70675,1,1.0433e-18,0.70711,500,Normal
0.70675,1,1.0433e-18,0.70711,500,Normal
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.6489,1,-0.019688,0.64893,421.4981,Sag
0.64541,1,-0.021101,0.64539,416.9721,Sag
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.636,1,-0.025118,0.63583,404.9062,Sag
0.60925,1,-0.039488,0.60827,371.5528,Sag
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.64464,1,-0.02142,0.6446,415.9702,Sag
0.60333,1,-0.043907,0.60203,364.375,Sag
0.63027,1,-0.027755,0.62997,397.6395,Sag
0.6091,1,-0.039585,0.60812,371.3791,Sag
0.86541,1.6324,0.040213,0.86491,749.6858,Swell
0.61668,1,-0.034836,0.616,380.6733,Sag
0.81345,1.4431,0.028175,0.81337,662.3612,Swell
0.75998,1.2333,0.014835,0.76022,578.1474,Swell
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.85153,1.5829,0.037066,0.85114,725.8205,Swell
0.70675,1,1.0433e-18,0.70711,500,Normal
0.78061,1.3165,0.020124,0.78074,609.9566,Swell
0.6085,1,-0.040005,0.60748,370.6382,Sag
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.61764,1,-0.034287,0.61699,381.8563,Sag
